|time|user|text
84|20.03.2020 22:53:29|Pavel Panin|Возможно курс откатится к погашению  и будет меньше НОБ
85|20.03.2020 22:53:37|Harry Lime|Предпочитаю гордиться подешевле
86|20.03.2020 22:53:54|Soa|Как же мы все похожи
90|20.03.2020 22:58:03|Mikhail Strovsky|А зачем мне их продавать, если я 10 в зелени получаю в год Я вон если что северсталь продам или фосагро
91|20.03.2020 22:59:09|Soa|гтлк хороши...амортизируются потихоньку
92|20.03.2020 22:59:37|Mikhail Strovsky|Евробонды гтлк
93|20.03.2020 22:59:55|Soa|да
94|20.03.2020 23:00:06|Mikhail Strovsky|Там процент невелик
95|20.03.2020 23:00:36|Harry Lime|Разное бывает , на 60 многие держатели перпов начинают смотреть на приближение норматива к триггеру
96|20.03.2020 23:00:59|Mikhail Strovsky|Ну покупка 1020 Продажа 931
98|20.03.2020 23:01:12|Soa|4.50 проц в кварталл
99|20.03.2020 23:01:23|Mikhail Strovsky|4,75 в полгода
100|20.03.2020 23:01:45|Soa|4 26.02.2020 910 4.50 45.0000 5 27.05.2020 1001 4.50 45.0000 6 26.08.2020 1092 4.50 45.0000 7 25.11.2020 1183 4.50 45.0000
101|20.03.2020 23:01:47|Mikhail Strovsky|Стопстоп, гтлк 4,5 в квартал
102|20.03.2020 23:02:07|Soa|мягенько
104|20.03.2020 23:02:45|Mikhail Strovsky|Так купон там сколько
105|20.03.2020 23:02:49|Soa|вот такой кеш флоу
106|20.03.2020 23:02:50|Шура SiberianRanger|чувак так возбудился, наверное думал что 4.5 в квартал это купон D
107|20.03.2020 23:02:59|Mikhail Strovsky|Я не люблю амортизацию...
108|20.03.2020 23:03:04|Soa|4,9
109|20.03.2020 23:03:14|Mikhail Strovsky|Ну это фигня...
110|20.03.2020 23:03:21|Harry Lime|Время любви пришло
111|20.03.2020 23:03:25|Soa|98 сегодня
112|20.03.2020 23:03:37|Mikhail Strovsky|Долларов
113|20.03.2020 23:03:43|Soa| 
114|20.03.2020 23:03:45|Mikhail Strovsky|Нет, неинтересно
117|20.03.2020 23:04:40|Soa|в любой коллекции не помешает..
118|20.03.2020 23:05:06|Harry Lime|Тут был любитель US Steel 26 по 90 , сейчас уже ниже 60 , доха чуть ли не под 20 , прыгайте
119|20.03.2020 23:05:10|Soa|и не зря
122|20.03.2020 23:06:04|Mikhail Strovsky|В это не С
124|20.03.2020 23:06:39|Владимир Тутынин|Слышал что на это тебе ЭН ответила  Х.. тебе, а не ставка.
125|20.03.2020 23:07:56|Mikhail Strovsky|С таким долларом проще долларовый актив иметь, а не вкладываться в вдо с надеждой, что доходность обгонит волатильность рубля
126|20.03.2020 23:09:24|Илья|с таким долларом можно купить долларовый актив который уйдет вниз, но при порезке лося ты все равно заплатишь налог потому что доллар ушел вверх сильнее 
127|20.03.2020 23:10:01|Harry Lime|ВВ был USS если мне память не изменяет , но скоро сегмент HY разорвут Ford и иже с ними
128|20.03.2020 23:10:18|Soa|зря вы себя тешите
129|20.03.2020 23:10:56|Mikhail Strovsky|Время такое, что дергаться под клиентом это гарантированно больнее, чем потерпеть и полежать потом еще денег дают
130|20.03.2020 23:11:31|Arslan|Уважаемые коллеги, на сайте русбондс в разделе поиск облигаций есть графа рейтинг. Что именно за рейтинг там подразумевается
131|20.03.2020 23:12:45|Шура SiberianRanger|Там варианты Есть и Нет
132|20.03.2020 23:12:53|Владимир Тутынин|Так ещё осенью gen2 начнется, пусть не такой летальный, но устойчивый к созданным вакцинам.
133|20.03.2020 23:13:54|Arslan|Меня интересует какой именно рейтинг подразумевается... Sampp, Fitch, АКРА
134|20.03.2020 23:14:11|Шура SiberianRanger|Подозреваю что ЛЮБОЙ
135|20.03.2020 23:15:06|Arslan|Спасибо
136|20.03.2020 23:21:34|Антон|Как думаете, какое влияние это окажет на наш, российский рынок
137|20.03.2020 23:25:34|Rodan|что такое НОБ
138|20.03.2020 23:25:54|Harry Lime|Налогооблагаемая база
142|20.03.2020 23:28:04|Rodan|отбор бумаг у меня третьим идет  на комы и налоги забиваю 
143|20.03.2020 23:28:12|Mikhail Strovsky|Почему никто не может оценить простой факт вот имеешь ты 250 тысяч в вдо. Стрижешь ежемесячно 3000. Разве плохо Чего заморачиваться я не пойму
144|20.03.2020 23:28:53|Harry Lime|И тут хренакс , дефолт ...
146|20.03.2020 23:29:39|Mikhail Strovsky|У нас втб почти госбанк
147|20.03.2020 23:29:48|Harry Lime|Тк когда льется кровь одним перпом больше , одним меньше
148|20.03.2020 23:29:57|Mikhail Strovsky|Репутационные потери важнее
151|20.03.2020 23:30:40|Harry Lime|Они никогда больше не займут в валюте на западе , могут изнасиловать держателей легко
153|20.03.2020 23:30:58|Mikhail Strovsky|Так можно и до паранойи дойти
154|20.03.2020 23:31:02|Alexey|Нет не списывал госбанк никогда. Только ушедшие в фкбс
155|20.03.2020 23:31:17|Mikhail Strovsky|Втб пока говна людям не делал
157|20.03.2020 23:31:36|Harry Lime|Я видел глаза людей , когда котиры были по 60 , они отличались от 95
158|20.03.2020 23:31:57|Mikhail Strovsky|По 60 это не списали
160|20.03.2020 23:32:32|Harry Lime|Есть все шансы проверить
161|20.03.2020 23:32:49|Mikhail Strovsky|Разумеется, что они есть
162|20.03.2020 23:32:55|Harry Lime|Конечно есть
163|20.03.2020 23:33:14|Alexey| владельцы ubs5 уже проверяют
164|20.03.2020 23:33:30|Mikhail Strovsky|Ну тогда вообще лучше не выходить на рынок, а под 3.5 в сбере в рублях держать. Тоже профит
165|20.03.2020 23:34:07|Harry Lime|Правильный ответ  лучше и там и там
166|20.03.2020 23:34:26|Mikhail Strovsky|Диверсификация и этим все сказано
169|20.03.2020 23:35:58|Harry Lime|Конечно , когда доллар будет 200
170|20.03.2020 23:36:27|Mikhail Strovsky|Так при долларе 120150 можно и евробонды по 950 долларов скинуть
172|20.03.2020 23:36:58|Harry Lime|Тока в перпе это будет шисят
173|20.03.2020 23:37:21|Mikhail Strovsky|Так 3 июня купон капнет
176|20.03.2020 23:46:24|laslo Fish|...например, на новости что Алекперова, которому 70 лет, заменит имярек, внучатый племянник сына соседа Игоря Иваныча.
177|20.03.2020 23:48:10|Mikhail Strovsky|Ну и хорошо
182|21.03.2020 00:19:09|Aleksandr|ТПП предупредила о риске разорения 3 млн предпринимателей изза вируса Около 3 млн предпринимателей могут прекратить работу, если ситуация с распространением вируса затянется, оценили в Торговопромышленной палате. РБК разбирался, в каких случаях пандемию можно считать форсмажором и снизить убытки Подробнее на РБК
183|21.03.2020 00:19:32|Aleksandr|Вот и обнадеживающих новостей подвезли
184|21.03.2020 00:35:27|YYY|Рейтер пишет, что есть основания не верить официальной стате по вирусу. Так как данные росстата и москв отд.здравохр различаются , ростат сказал , а хрен знает как они там считают.
185|21.03.2020 00:36:01|Aleksandr|Нам прислали список наших сотрудников, кто был за границей и должен придерживаться карантина. Список очень точный. А прислала нам его ФНС. И мы не удивлены.
186|21.03.2020 00:36:27|Aleksandr|Эй оптимизаторы налогов , ау
187|21.03.2020 00:41:36|Ortemy Alexandrovich|Нашел какой источник лол
188|21.03.2020 00:49:08|Дмитрий Федоров|На вторую волну хватит продавцов первого дна. Знай себе хватай. 8
189|21.03.2020 00:50:59|Evgenii K|Похоже вы описываете меня, когда я схвачу по 8085, а сдам вам по 60.
190|21.03.2020 00:53:48|DIM|Такое врядли будет, но до8590 может ещё и провалимся, если кто по максимум скупал тогда за 80и не пожадничаетхотя вероятнее всеже не ниже 90 во второй заход
191|21.03.2020 01:00:13|Дмитрий Федоров|Ну, тем не менее, второго дна может ведь и не случится. И тогда роли развернутся. This game has no name. 8
192|21.03.2020 02:47:50|Maks|Посмотрите на закрытие в Америке. В понедельник будет опять весело
193|21.03.2020 05:24:50|IURII D.|Сечин рынок нефти в кризисе изза коронавируса, но цена вырастет до 60 к концу 2020 года https//www.sberometer.ru/rvn/redirect.phpid71102amphash677abb055476935d272aef267885c687ampfromapp
194|21.03.2020 05:47:49|Ruslandd|Хотелось бы услышать более развернутый анализ почему Лукойл 4000 завышена цена. Отмена дивидендов по какой причине Можно в личку, чтобы не засорять чат
195|21.03.2020 06:24:51|Denis|Вы прямо молодецОптимизма через край,вот у меня знакомый затарился на Америке на 100 тысяч бакинских в декабре январе,поначалу бодр был усреднялся даже,говорил хрень эта ненадолго,а сейчас  40 по счету и приуныл.Слабак
196|21.03.2020 06:31:36|Andrey Hohrin|с таким боевым настроем только с ОПЕК и договариваться...
197|21.03.2020 06:46:39|Harry Lime|Значит рано , неився кровь вытекла , я тоже хочу купить Rosneft 22 в районе 90 от номинала
198|21.03.2020 06:47:35|Andrey Hohrin|была такая гордая госкомпания PDVSA. Впрочем, ВВП не Чавес
200|21.03.2020 06:50:09|Harry Lime|Я помню в 13м году пришел в БКС , они мне говорят , ща модно ДУ по еврооблигациям , дает примерно 10 с нащей комиссией. Я удивился , стал смотреть портфель  половина суборды типа Русского стандарта и облиги PDVSA с дохой 17. Было время ...
201|21.03.2020 06:55:40|Alexey 1987|Она в долларах торгуется
202|21.03.2020 06:56:11|Lizardking0808|То есть воюем с арабами дальше, но пасаран
204|21.03.2020 06:58:51|Andrey Hohrin|не вижу просвета и не вижу желания договориться
205|21.03.2020 07:00:53|Harry Lime|Да , на Мосбирже , довольно ликвидная
206|21.03.2020 07:01:39|Lizardking0808|Благодарю за мини интервью с Апри. Везёт им, у всех девелоперов спрос снижается, а у них нет
207|21.03.2020 07:01:42|Ruslandd|Это что уже ответ на новость о возможных санкциях изза падения цен на нефть Выходит наши слились теперь нефть ниже 25 не уйдет
208|21.03.2020 07:01:50|Sheld|AndreyHohrin опрос в соседний инвест чатик можно перекинутьуже перекинул
209|21.03.2020 07:02:33|Andrey Hohrin| ну, вы, блин, даете
210|21.03.2020 07:06:25|Alexey 1987|Которая 4.2торгуется
211|21.03.2020 07:16:36|Doctor|Да, эти ребята сильные аналитики.
212|21.03.2020 07:17:48|YYY|И не будут, Сечин изначально был против , когда нефтянка была по 45, а теперь по 25 . Значит тот шаг был не очень продуман, так как сланец за это время не слабо поднялся и откусил долю, про которую Сечин сказал , нам уже никто не вернёт. Так что Сечин против всех за свой каравай ...
213|21.03.2020 07:18:35|Dmitry Manzor|А какой у него каравай
214|21.03.2020 07:19:11|YYY|Свой каравай .
216|21.03.2020 07:28:58|Владимир Тутынин|Нефть дешевая. Оптимизаторов будут продавать, как в 16веке. За одного удмурта  килограмм гвоздей.
217|21.03.2020 07:29:06|laslo Fish|Он вроде строителя. Получает с куба
218|21.03.2020 07:40:42|Владимир Тутынин|Он вроде волшебника. Воду в вино. Нефть в воду.
219|21.03.2020 08:01:33|Evgenii K|Посмотрел результаты опроса. Даже среди нас еще очень много оптимистов, значит есть еще куда падать ммвб. Интересно, а среди обывателей это процент выше или ниже чем среди нашего комьюнити.
220|21.03.2020 08:03:22|laslo Fish|Ещё можно интерпретировать как ну если большинство за кризис, то его не будет
221|21.03.2020 08:05:05|Evgenii K|Можно. Это уже зависит от того, что человек хочет себе цифрами подтвердить.
222|21.03.2020 08:08:42|laslo Fish|Поэтому у меня сейчас половина депо  облигации. Генерация  новое прочтение плана гоэлро.
223|21.03.2020 08:09:15|Harry Lime|8 считаю для нее адекватная доха
226|21.03.2020 08:14:38|Alexey 1987|А как выходит доха 8, просто как считается Бумага по телу просела 
227|21.03.2020 08:14:44|Evgenii K|Ясно. А что вы под генерацией имеете ввиду Кэшфлоу или какой то особый тип бондов энергетиков
228|21.03.2020 08:17:31|laslo Fish|Кешфлоу, конечно. Мне от депо нужен поток. Сама по себе доходность  вторична. Поэтому валю в кучу всё вдо, mo, vtb perp, плюс тгк1 со сбером и татнефтью
229|21.03.2020 08:39:20|Evgenii K|Ясно. На предстоящей неделе будет возможность прикупить побольше кэшфлоу по хорошим ценам. А почему именно сейчас кэшфлоу так важен  пытаетесь на пассивный доход выйти или какая логика
230|21.03.2020 08:41:08|Harry Lime|Недостаточно хорошо просела , но процесс пошел
232|21.03.2020 08:44:13|Doctor|Я оптимист, потому что думаю что в США и Европе дела хуже чем у нас. Если посмотреть на индексы за 10 лет, то штатам ещё падать и падать до трендовой прямой, а мы уже пришли к ней
233|21.03.2020 08:46:00|Andrey Hohrin|Есть такое
234|21.03.2020 08:47:31|Alexey 1987|Клаас, спасибо
238|21.03.2020 08:50:05|Harry Lime|Выплатят
240|21.03.2020 08:54:03|laslo Fish|Не только сейчас. Это самоцель. Именно пассивный доход.
241|21.03.2020 08:59:02|Рабочий|На мой взгляд, если будет падать Америка мы найдем и второе и третье дно.
242|21.03.2020 09:00:58|ОлегЕ.|А Запад нам в этом поможет
243|21.03.2020 09:14:46|IURII D.|https//youtu.be/T_U7HxOzhWw
246|21.03.2020 09:39:53|Alexey 1987|Сам Бонд на 93 уже просел
247|21.03.2020 09:44:42|Aleksandr|Все верно , но примите во внимание что Россию еще двигает нефть. То есть при позитивных/негативных новостях по нефти мы умеем ходить против америки.
249|21.03.2020 09:50:43|Harry Lime|93  это нормально , далеко не предрестрактная цена , к тому же у Pemex рекавери будет 6070 и если дойдет до рестракта  это конец года , тк у них хедж по нефти до декабря . Так что если здраво помыслить  есть все шансы и на сентябрьский купон
250|21.03.2020 09:55:40|Alexey 1987|Спасибо, Вы суперчеловек, интересно а что у Бразильцев Petrobrasov происходит
251|21.03.2020 09:58:56|Harry Lime|За бразильцами не слежу , по Пемексу я в курсе дел , тк изначально был резко против включения в портфели и поломал копий на эту тему
252|21.03.2020 10:00:53|Alexey 1987|В свои портфели вы имеете ввиду 
253|21.03.2020 10:01:18|Harry Lime|Да , я думал про Pemex и отказался
256|21.03.2020 10:10:36|Александр|А никто не допускает того, что наши по нефти таки добьются своего, техас уже готов снизить добычу, у арабов бюджет трещит, при такой цене как сейчас они многие свои проекты, просто похоронят. У нас ради этих амбиций, конечно, простой люд под каток кинут, но это же не впервой, к тому же люд почти никогда не против таких жертв. Вполне может получится, что в течении мая мы уже увидим нефть по 50.
257|21.03.2020 10:12:01|Harry Lime|Может конечно , можно поставить на такое развитие событий при желании
259|21.03.2020 10:16:31|IURII D.|
260|21.03.2020 10:16:37|Harry Lime|Мне кстати в свое время нравилась идея бондов мексиканской сети отелей Posada , но там долг /ебитда 5 . Сейчас бы уже пил горькую с этими отелями.
261|21.03.2020 10:16:59|Dmitry Manzor| .
262|21.03.2020 10:18:32|Alexey 1987|Какова вероятность в  реструктуризации pemexa на ваш взгляд к концу года
263|21.03.2020 10:18:40|Dmitry Manzor|США диктует правила игры, захотят  компенсируют сланцевикам потери до определенного уровня и будут дальше вести изматывающую нефтяную войну. Захотят  введут санкции против РФ и договорятся с Саудитами по снижению добычи..
264|21.03.2020 10:19:34|Harry Lime|Если цена не отскочит до 50 долларов почти наверняка
265|21.03.2020 10:20:23|Alexey 1987|Wti или Brent
267|21.03.2020 10:22:13|Harry Lime|Я думаю это не принципиально , там был убыток 18 ярдов при прошлогодних ценах. При нынешних будет 30. И долг 100
268|21.03.2020 10:23:16|Alexey 1987|А средняя по году в нефти в 2019 сколько была  5560
271|21.03.2020 10:24:13|Harry Lime|Это одного плана шараги , что PDVSA , что Petrobras
272|21.03.2020 10:44:04|Evgenii K|В мае точно 50 не будет. Все уже набрали наперед нефти и напокупали фьючей подешевке, поэтому востанавливаться будет не быстро даже если разворот будет. Плюс потребление естественным образом упало изза карантина. До 8 марта нефть итак летела на 40. Просто теперь это 30.
273|21.03.2020 10:47:34|Leonidas|Кроме того, коммодити на минимальном за многие годы уровне. Это о многом говорит
274|21.03.2020 11:01:20|Evgenii K|Резонно
275|21.03.2020 11:19:08|Doctor|Почему то все оценивают влияние каоантинов только на спрос, никто про влияние на предложение не говорит. Заводы тоже можно в простой отправить, заодно и подремонтировать.
276|21.03.2020 11:29:17|Владимир Тутынин|Если будет разворот. Захотят купить пока дешево. У нас вон сколько покупателей за день появилось.Разгонят спрос быстро. Только что для разворота надо
279|21.03.2020 11:39:04|Harry Lime|Кстати на тему структурок , думаю 95 выпусков БКС , которые будут погашены в этом и следующем годах получат убытки разной степени тяжести . Вой среди клиентов будет стоять неимоверный.
280|21.03.2020 11:40:08|Владимир Тутынин|Главное, чтоб тихий. А то на 5к навоют.
281|21.03.2020 11:41:59|Harry Lime|Но это не значит , что не надо их покупать , надо искать просевшие истории с интересными идеями внутри , чем я и занимаюсь.
282|21.03.2020 11:42:07|Владимир Тутынин|Александр. А можно уточняющий опрос для 23 с убытком. Сколько лет их портфелю
283|21.03.2020 11:43:12|Aleksandr|Опрос уже не изменить
284|21.03.2020 11:45:50|Владимир Тутынин|Там видимо те кто до 2008 зашел, или не раньше лета
285|21.03.2020 11:48:02|Harry Lime|На рынок ВДО основной приток был с лета прошлого года по февраль этого
286|21.03.2020 11:50:10|Владимир Тутынин|Интересно. Кто зашел недавно, осознали совет Шуры  Депозит.
287|21.03.2020 11:50:26|Harry Lime|Надеюсь
288|21.03.2020 11:50:37|YYY|The best part of the weekend these days is that the stock market is closed
289|21.03.2020 11:55:42|"PRObonds | LIVE"|probondsмонитор иностранныеоблигации
