|time|user|text
57|03.06.2019 13:34:06|Aleksandr|Мясо это совершенно отдельная история не свзанная ни с грузовиком ни с недоразмещением Вами предпологаемым.Посмотрите графики и сами все поймете.
59|03.06.2019 13:36:41|К& Б:))🍷|Добрый день вам. Отлично. Вы и нужны. Тогда прокомментируйте большие обороты в мясе3 в мае при не растущих котировках.... В сравнении с практически аналогичным мясо2.
61|03.06.2019 13:37:40|К& Б:))🍷|
62|03.06.2019 13:38:00|Andrey Hohrin|Прокомментирую. Выпуск в 3 раза больше. И разошелся среди большого числа физиков. Второй выпуск  это 100 млн.р., а не 300, и покупателей в нем мало, они просто крупные. Там слабый оборот
63|03.06.2019 13:38:07|Денис|Господа кто в БКС участвовал в первичном размещении, какие подводные камни
64|03.06.2019 13:38:36|Harry Lime|Никаких
65|03.06.2019 13:38:40|Константин Цехмистренко|ООО УНИВЕР Капитал стало Аккредитованным организатором размещения облигаций компаний МСП АО Федеральная корпорация по развитию малого и среднего предпринимательства Корпорация МСП. Данное сотрудничество будет направлено на организацию взаимодействия при оказании комплексной финансовой поддержки субъектам малого и среднего предпринимательства, являющимся эмитентами облигаций. Это будет достигаться путем предоставления Корпорацией МСП гарантий в пользу владельцев облигаций в качестве обеспечения исполнения обязательств субъектами МСП по погашению облигаций. Подписание соглашения с Корпорацией МСП  крайне важное и знаковое событие для нашей компании в развиваемом нами проекте по участию в размещениях биржевых и коммерческих облигаций для компаний малой и средней капитализации,  комментирует Генеральный директор Инвестиционной компании УНИВЕР Капитал Асхат Сагдиев. Это стратегическое, интересное и перспективное направление, которое делает нашу экономику разнообразнее и сильнее. Более того, важно отметить тот факт, что УНИВЕР Капитал стал первым Аккредитованным организатором размещения облигаций компаний малого и среднего предпринимательства, если не считать АО МСП Банк, сто процентов акций которого принадлежат акционерному обществу Федеральная корпорация по развитию малого и среднего предпринимательства, поясняет Управляющий директор по Корпоративным финансам УНИВЕР Капитал  Константин Цехмистренко. https//univer.ru/capital/about/news/read/_2061/UNIVERKapitalpodpisalsoglasheniesKorporatciej/
66|03.06.2019 13:40:31|Harry Lime|Главное в книгу не подавать через БКС , это будет стоить 1500 руб . Подавайте в книгу сами через организатора.
67|03.06.2019 13:42:25|Денис|В книгу и софт заявки это одно и тоже
68|03.06.2019 13:43:01|К& Б:))🍷|Спасибо. Вопросы пр комментарию... То есть 300 млн мясо3 роздан мелким покупателям Тогда с чего им лить, мелким то У них и объема то нет. Взяли по 50100 бумаг и так 300000 раз и лежали бы эти бумаги в портфеле.... Льют обычно бумагу те, у кого её много и есть лишняя. Разве не так
69|03.06.2019 13:44:07|Harry Lime|Нет
70|03.06.2019 13:44:19|Andrey Hohrin|Буду откровенен у меня тот же вопрос. Про маленьких, средняя покупка  между 1 и 3 млн.р. Она не совсем мелкая, я отсекаю тех, кто сформировал менее 10 всего спроса.
71|03.06.2019 13:44:32|Aleksandr|может и так, только при чем здесь недоразмещение о котором Вы писали 
72|03.06.2019 13:44:53|Boris|Давайте определимся. Это нормальная книга или платная
73|03.06.2019 13:45:03|Harry Lime|Точнее не совсем  важно через кого вы подаете заявку  сам ничего не платишь, через БКС  платишь 1500 руб за то же самое
74|03.06.2019 13:47:24|Денис|1. Я высылаю организатору что хочу 10 бондов 2. он мне присылает скрипт 3. Звоню в БКС и диктую скрипт. Правильно
75|03.06.2019 13:47:48|Harry Lime|Если не хотите платить 1500 в БКС , то да
76|03.06.2019 13:48:10|Денис|Спасибо
77|03.06.2019 13:49:12|Harry Lime|У БКС трейдер всегда спашивает  вы хотите подать заявку в книгу. Вы говорите да  это стоит 1500 руб. Все. Не надо говорить да. Говорите , что уже подали заявку организатору.
78|03.06.2019 13:49:28|К& Б:))🍷|Тогда почему не включается арбитраж Крупные владельцы в мясо2 продают по высоким котировкам, и покупают мясо3 дешевле... За месяц всё должно было устаканиться... А мясо2 сейчас 100.69/100.36 , а мясо3 100.06/100.00 ... А есть ещё и мясо1 
79|03.06.2019 13:51:11|Aleksandr|Вы старательно уходите от ответа, с чего вы решили что мясо3 не разместилось и продолжает размещаться в стакане.
80|03.06.2019 13:52:57|Andrey Hohrin|Тоже есть мнение. Если в Мясничем01 или 02 назреет крупная продажа, то цена уйдет к 100 без особых размышлений. Так что смысла в таком арбитраже я не вижу
81|03.06.2019 13:54:52|Harry Lime|Мне кажется это несовершенство российской судебной системы. В штатах бы уже подали коллективный иск. Почему это цена бумаги еще не 105  И тащите эмитента в суд.
82|03.06.2019 13:56:07|Aleksandr|Ну даже изза того что мясо3 длинней по дюрации , то в сегодняшнем рынке должно стоить дешевле Мяса1
83|03.06.2019 13:57:08|К& Б:))🍷|Смысл  заработок 0.3 до 0.6 в течение дня на ровном месте гарантировано.. И так можно было развлекаться весь май. Да и июнь... Причем не руками, а роботом...
84|03.06.2019 13:58:18|Максим Кочнев|Я примерно так и развлекаюсь постоянно по всем выпускам ВДО
85|03.06.2019 13:58:56|Aleksandr|просто у некоторых есть развлечения более доходные и масштабные.
86|03.06.2019 14:00:13|К& Б:))🍷|В Штатах да  Даже сотню исков... Однако, на бирже полно историй, когда несколько выпусков имеют схожие параметры. И там арбитраж вполне себе работает... А в мясе3 нет. Магия 
87|03.06.2019 14:00:51|Harry Lime|Роял 1 купон 15,5 
88|03.06.2019 14:01:19|Александр Нечаев|Скромно
89|03.06.2019 14:01:21|Aleksandr|Гляньте облигации ВЭБ разной дюрации. Схожесть выпуска у Вас странная , Вы дату погашения вообще во внимание не берете
90|03.06.2019 14:01:40|Harry Lime|Лейте в пол
91|03.06.2019 14:01:52|Denis|Эх,была надежда на 16,но нет...
92|03.06.2019 14:02:07|Михаил|МаниМен по номиналу
93|03.06.2019 14:03:04|Alex|в ВЭБЕ кстати все по правилам
94|03.06.2019 14:03:19|Максим Кочнев|Да, более 100 бумаг не проходит. Иначе уже слив по цене
95|03.06.2019 14:03:36|Aleksandr|И что там  доха более длинных побольше чем у более коротких
96|03.06.2019 14:03:55|Alex|правдиво же
97|03.06.2019 14:05:52|Aleksandr|Сейчас на рынке длинна стоит большей доходности, мы все это знаем. ТДМ1 имеет дюрацию 348 дней , ТДМ3 имеет дюрацию 965 дней . Чо тут нелогичного в котировках
100|03.06.2019 14:15:23|Alexander|Сделка по трансмисси прошла. Заявка выполнена.
101|03.06.2019 14:16:15|К& Б:))🍷|О Разница в нюансах. Обычно облиги с высокими купонами в стакане торгуются выше номинала. Приближение погашения для облиг с высоким купоном давит на котировки. Так как в стакан можно продать выше номинала, а погасят  по 100. Также при прогнозе ближайшего снижения ключевой ставки длинный выпуск становится приоритетнее. Как и наоборот в случае риска повышения ставки
102|03.06.2019 14:16:46|Aleksei Tuv|Транс в депо, ВТБ
103|03.06.2019 14:17:31|Aleksandr|В ВДО очень скромно отражается возможное снижение ставки на 0,25 . А вот длинна в 45 лет очень страшит инвесторов в ВДО.
104|03.06.2019 14:18:00|Oleg Egorov|налили ТрансМ в ВТБ мне
105|03.06.2019 14:18:52|Елена Филякина|
106|03.06.2019 14:19:10|К& Б:))🍷|Да ладно С чего бы это Риск дефолта не выплаты купона в разы меньше риска дефолта при погашении
107|03.06.2019 14:19:11|Aleksandr|Пока что рынок не развернулся в сторону фиксирования ставок на как можно долгий срок.Это видно даже по ОФЗ .
108|03.06.2019 14:19:55|Alex|Стакан впечатляет
109|03.06.2019 14:19:59|Елена Филякина|Первые сделки полетели
110|03.06.2019 14:20:14|Alex|Переставляйтесь за 100,5 хотя бы. Куда вы льтете
111|03.06.2019 14:20:24|Александр Нечаев|Довольно грустно встретил рынок таксовичкова
112|03.06.2019 14:20:35|К& Б:))🍷|Не сравнивайте с ОФЗ, ВЭБ и пр... Это другие истории. От слова совсем.. Сравните хотя бы с короратами...
113|03.06.2019 14:20:39|Aleksandr|это так , но что из этого вытекает то в нашем случае 
114|03.06.2019 14:20:48|Anton|Как думаете на Грузовичкове это сильно отразится
115|03.06.2019 14:20:48|Anton|Яндекс Н.В. YNDX Сервис Яндекс.Такси запустил грузоперовозки. Заказать фургон для больших вещей, теперь так же легко, как обычное такси. Кроме того, за отдельную плату можно вызвать грузчиков. Минимальная стоимость составит 949 руб. Она включает 20 мин. на погрузку вещей, первые 10 мин. поездки и 5 км. пути. Пока новый тариф Грузовой доступен только пользователям Яндекс.Такси в Москве и Подмосковье. Источник kommersant.ru
116|03.06.2019 14:22:12|Aleksandr|ок сравню на досуге, вэб кстати вполне себе корпорат .ОФЗ нам интересны как ориентир от которого премия к доходности отсчитывается. Речь все таки о ваших домыслах касательно того что организаторы продолжают размещать в стакане ТДМ3 .
117|03.06.2019 14:22:13|К& Б:))🍷|Так там ещё и специальная платформа разработана. Ещё как отразиться... Примерно как на Юбер...
119|03.06.2019 14:26:14|Aleksandr|за речью следить нужно , вот итоги . А то это так то тень на организаторов которые делают так как вы утверждали по ТДМ3.
120|03.06.2019 14:27:15|К& Б:))🍷|И мне ТрансМ налили...
121|03.06.2019 14:28:22|Александр|Финам не налил или я один такой
122|03.06.2019 14:28:36|Dmitry Manzor|У меня пока тишина БКС
123|03.06.2019 14:29:19|Denis|У меня есть ужеБКС
124|03.06.2019 14:30:32|Dmitry Manzor|А Вы восколько подавали заявку
125|03.06.2019 14:30:53|Михаил|ПСБ налил одновременно с ВТБ
126|03.06.2019 14:31:01|Denis|В 1015
128|03.06.2019 14:31:36|Dmitry Manzor|Я в 1040.
129|03.06.2019 14:31:46|Harry Lime|Вспомните орехи , первые ливуны по 100,4 и вопли все пропало , оно не 102
130|03.06.2019 14:31:53|Alex Petroff|Это какой инструмент
131|03.06.2019 14:32:08|Alex|транс
133|03.06.2019 14:32:30|Alex Petroff|Понял. Т.е. половина размещения возможно в рынке.
134|03.06.2019 14:32:35|Сергей Ковалев|налил
135|03.06.2019 14:32:39|К& Б:))🍷|А организатор пока не объяснил странности в выпуске мясо3. Так что с моей речью все в порядке... Однако вы, начав оспаривать один тезисбумаги мало, не дадут, всем не хватит, не опровергнув мои аргументы, вцепились в мясо3 и увели разговор с основной темы... Кстати, по мясу3 от вас аргументация тоже минимальная. По сути только про разную дюрацию... Но без опровержения моих аргументов...
136|03.06.2019 14:33:20|Aleksandr|и без опровержения Вами моих аргументов.
138|03.06.2019 14:34:57|Alex Petroff|Надо потом попросить у uniscapital структуру размещения по категориям физики/лирики и объемам.
139|03.06.2019 14:35:27|Dmitry Manzor|Слив от организаторов допустим, но Александр правильно сказал, если эмитент недоразместил первые облиги какой смысл другие привлекать, подождал бы пока разместится объем.
140|03.06.2019 14:36:37|Aleksandr|слушайте , да нам нужен был хороший обьем через два дня после окончания размещения ТДМ3 и организатор не смог его предоставить.
141|03.06.2019 14:37:18|Артем|По итогам, разумеется, опишем что и как происходило.
142|03.06.2019 14:37:42|К& Б:))🍷|Почему же.. Про дюрацию я вам длинный пост отправил. Если будет какое сборище ВДОшников, готов поприсутствовать и более подробно все обсудить.... Давайте последим за размещением ТрансМ... Как раз и увидим какое количество может быть размещено переварено ВДОшниками облиг с купоном в 15
143|03.06.2019 14:39:10|Aleksandr|ТДМ3 и ОАЭ123 поверьте , берет совсем другая категория инвесторов и другими средними обьемами на человека.
144|03.06.2019 14:41:05|К& Б:))🍷|Расскажите, пожалуйста, подробнее.
145|03.06.2019 14:41:36|Aleksandr|обратитесь к организаторам , они дадут статистику более качественно чем я .
146|03.06.2019 14:43:31|К& Б:))🍷|Они не дают статистику по категориям инвесторов. Вы написали, что они разные. Средние объемы тоже. Буду рад услышать именно вашу информацию. Она же на чем то основана
147|03.06.2019 14:43:42|Котофей|Финам налил ТрансМ
148|03.06.2019 14:43:49|Aleksandr|на личном опыте основана
149|03.06.2019 14:44:22|Александр Нечаев|Там на покупку с утра уже много народа стояло, а тут нет. Как по мне тоже показатель
152|03.06.2019 14:45:01|К& Б:))🍷|Так распишите его. Обычно хватает 34 предложений...
153|03.06.2019 14:45:32|Harry Lime|Ничего не значит. Но бойцы явно ждут еще размещения.
154|03.06.2019 14:46:00|Aleksandr|категоризировать инвесторов в данном случае подразумеваю по среднему обьему взятому на позицию по каждому из выпусков ТДМ3 , ОАЭ123 .
155|03.06.2019 14:46:07|Helena Yakh|Финам минут 30 как пришли
156|03.06.2019 14:46:32|Александр| странно до сих пор нет
157|03.06.2019 14:47:17|Александр Нечаев|Почти все бойцы в этом чате видимо. Без тинька трудно будет.
158|03.06.2019 14:47:18|Alex Petroff|Ломастер5 из объема в 100 млн чат взял 69. И это не репрезентативно. Не всякого эмитента будет физ брать. На вкус и цвет, как говорится. Если бы размещение Грузовика было первым в очереди, то чат забрал бы его весь. А сейчас все идет через иное место.
159|03.06.2019 14:47:47|К& Б:))🍷|Спасибо. Да. Эту статистику видел. Там есть величина заявки, но нет категорий. Догадываться конечно можно, но я подумал, вдруг коллега действительно обладает информацией.
160|03.06.2019 14:48:06|Harry Lime|А где же еще Ну на МФД несколько закаленных товарищей. И все.
161|03.06.2019 14:49:34|Константин Цехмистренко|Срок размещения Биржевых облигаций ООО Каскад все ближе и ближе ПАО Московская Биржа зарегистрировала программу биржевых облигаций ООО Каскад на 1 млрд. рублей. ПАО Московская Биржа ММВБРТС присвоила программе биржевых облигаций ООО Каскад идентификационный номер. Максимальная сумма номинальных стоимостей биржевых облигаций, которые могут быть размещены в рамках соответствующей программы облигаций составляет 1 000 000 000 Один миллиард российских рублей. Срок действия программы биржевых облигаций 15 лет с даты присвоения идентификационного номера Идентификационный номер, присвоенный программе биржевых облигаций, и дата его присвоения 400453R001Р02Е от 28.05.2019 г. Организатором программы биржевых облигаций ООО Каскад выступила инвестиционная компания УНИВЕР Капитал. Адрес страницы в сети Интернет, используемой эмитентом для раскрытия информации  https//www.edisclosure.ru/portal/company.aspxid37683 О параметрах дебютного выпуска биржевых облигаций, планируемых к размещению в рамках данной программы я сообщу Вам дополнительно.
162|03.06.2019 14:50:29|К& Б:))🍷|Да. Согласен. Про это и пишу... Опять же Ломастер5 хоть и специфичный эмитент, но тоже имеет свою историю и своих приверженцев
163|03.06.2019 14:52:26|Alex Petroff|Мои цифры из проверенного источника. Дождемся цифр по Трансу. Многие берегут депо под Грузовика и иных эмитентов, которые coming soon. Поэтому кровь и сопли в стаканах прогнозируемы.
164|03.06.2019 14:56:10|Dmitry Manzor|Поэтому такси это цветочки.. ягодки будут в грузовике
166|03.06.2019 15:00:29|Aleksandr|вы пока распишите почему Иволга размещает одновременно ТДМ3 через стакан и ОАЭ3 через книгу.
167|03.06.2019 15:05:28|К& Б:))🍷|Реально Брал их путем одинаковых действий по одной цене. Разницы не видел
168|03.06.2019 15:06:37|Aleksandr|ну вам видней реально ли , это вы утверждаете что ТДМ3 продолжает размещаться.
169|03.06.2019 15:08:06|Harry Lime|Я рад , что теперь у ГГ есть свой Робин Гуд . Септем Денис прикрывает , а Юнисервис никто не критикует.
170|03.06.2019 15:08:23|К& Б:))🍷|Забавности. Скажем так по предподписке размещено почти 76 млн ТрансМ... И сегодня же размещено порядка 71 млн ВТБ Б129годовые, купон 7.89
171|03.06.2019 15:09:22|Aleksandr|Да какой Робин Гуд.Ну знаю просто ситуацию по размещению ТДМ3 . Никакой я им не Гуд , будут косячить , буду критиковать их.
172|03.06.2019 15:10:08|К& Б:))🍷|Ах, вы об этом. Так и такое бывает. Смотри БКС 
173|03.06.2019 15:10:53|Aleksandr|бывает многое , бывает люди клевещут , на Вас это можно проецировать
174|03.06.2019 15:11:51|Harry Lime|И я представляю ситуацию , но разруху в головах уже не исправить , пустое это. Орги  поголовно ливуны и манипуляторы. Им трава не расти дай поманипулировать. Сами виноваты. И я в том числе. Если все время кричать Волки могут и все стадо сожрать , когда не ждешь. А тут мелочи.
175|03.06.2019 15:14:06|S.P.|SoftLine заняло 4 место в рейтинге крупнейших IT компаний РФ http//www.cnews.ru/reviews/rynok_it_itogi_2018/review_table/76da4e777fa764a8d95521f536e24dec3e75781a
176|03.06.2019 15:14:37|Aleksandr|Я знаю как Иволгу злит этот безумный офер который ктото ставит ежедневно в ТДМ3 . Все сделки изза этого идут под ним.А с этого офера никто и не берет.
177|03.06.2019 15:15:14|Harry Lime|Так это происки конкурентов 
179|03.06.2019 15:16:07|Aleksandr|Да хз уже чьи происки. Тот кто ставит видимо продать и не хочет, либо торговал до этого первым листом с его обьемами сделок.
180|03.06.2019 15:31:54|Andrey Hohrin|я в пятницу на себя прикупил бумаг ТДМ03, снял часть напряжения. если продажи не уйдут, буду докупать еще.
181|03.06.2019 15:32:39|Aleksandr|стимулируй обещаниями, это поможет
182|03.06.2019 15:32:39|Дмитрий Адамидов|А кто сливает то Известно
183|03.06.2019 15:33:40|Andrey Hohrin|не знаю. это, к сожалению, нормальные вещи. выпуск уже не маленький, можно оперировать в нем. вот и вся логика.
184|03.06.2019 15:33:51|Anatol M|берут, норм продал сегодня по .07 и .08. И ты прав  под трансмиссию. впрочем можно часть снять, а то слабонервные пугаются, по номиналу раздают
185|03.06.2019 15:34:16|Andrey Hohrin|Это к вопросу о ликвидности. Она там высокая
186|03.06.2019 15:41:01|Даниил Иванов|А в Setl на первичном размещении от скольки участие
187|03.06.2019 15:42:20|К& Б:))🍷|Аналогично
188|03.06.2019 15:45:02|Harry Lime|Напишите организатору и спросите условия  всем будет интересно , примерно так пробили ОМ кстати
189|03.06.2019 15:45:11|К& Б:))🍷|Как варинт договориться с известными вам крупными владельцами мясо2. Постепенный арбитраж выпусков 2 и 3. Думаю, за месяц всё бы устаканилось...
190|03.06.2019 15:46:25|Harry Lime|Надо отменить конфиденциальность сделок в квике и всего делов.
192|03.06.2019 15:48:22|Даниил Иванов|Не туда 
193|03.06.2019 15:49:37|Sergey Sidorov|Еще нам тут в чате Сечина не хватало...
194|03.06.2019 15:49:42|К& Б:))🍷|Не поможет. Все в пределах закона. Никто не запрещает лить хоть в 0, если это твои облиги... Опять же в случае с подозрениями на манипуляции  можно писать в ЦБ... Но не факт, что поможет... Тот же БКС пока вполне нормально себя чувствует с подобным подходом...
195|03.06.2019 15:50:19|Harry Lime|Представляете на встречу облигационеров заходит ИИС...
196|03.06.2019 15:50:27|Viacheslav Sofikor|принесет корзинку с колбасой и всех угостит
197|03.06.2019 15:51:30|Harry Lime|Технолизинг угостил бургерами , БК Регион точно будет угощать колбасой
198|03.06.2019 15:51:35|Sergey Sidorov|Отличная идея Иного шанса нам увидеть его живым может и не представиться.
199|03.06.2019 15:52:31|К& Б:))🍷|О Спасибо. А то меня тут уже почти уверили, что под ТрансМ не льют  Сам на пробу слил наверное сотнюполторы по 100.08... Скупили, кстати, шустро...
200|03.06.2019 15:52:41|Harry Lime|Не ну представьте возникает хайп начинают приходить медийные персоны , Греф там пробежит
201|03.06.2019 15:53:34|Alex Petroff|Кормите брокера
202|03.06.2019 15:53:41|К& Б:))🍷|И Грефу колбаски в корзинке
203|03.06.2019 15:54:39|Alex Petroff|Это уже было в одном известном произведении про НьюВасюки
204|03.06.2019 15:56:25|Helen Malakhova|Коллеги, у кого есть доступ к Деловому Петербургу https//www.dp.ru/a/2019/06/02/Dengi_bednim_ne_igrushka
205|03.06.2019 15:56:47|К& Б:))🍷|Чуть чуть. Для меня в безубыток тело купон... Да и так проще, чем в отчётах копаться, разбираясь, в параметрах слива... А так стало понятно, что в стакане явный и достаточно агрессивный покупатель имеется...
206|03.06.2019 16:01:13|Alex Petroff|А стаканы Светофора, Трейдберри, немного АПРИ вам не намекают про этих агрессоров Просто случай Трансмиссии довольно прогнозируемый и частный. И им еще 75 млн разместить надо. Какой тут агрессивный покупатель...так...дети играются...Тут ракеты не ждите. А вот Грузовик, там да.
207|03.06.2019 16:08:25|К& Б:))🍷|Так и я про агрессивного покупателя в мясе3, а не в ТрансМ... Ну грузовик после открытия Яндексом платформы к сожалению стал более рисковым активом
208|03.06.2019 16:09:01|Alex Petroff|Расскажите это домохозяйкам из Тинькова
209|03.06.2019 16:10:29|К& Б:))🍷|А грузовик3 в тиньке уже рекламируют И как быстро заведут в систему с момента размещения
210|03.06.2019 16:13:13|Alex Petroff|Я не адепт Тинькова. Мой брокер ВТБ.
211|03.06.2019 16:16:17|Serg|А почему интересно сегодня Бэлти ушёл ниже 100 Это нормально прямо перед купоном
212|03.06.2019 16:17:35|Максим Кочнев|Да че вам этот бэлти Не фиг было покупать новые размещения идут
213|03.06.2019 16:17:40|Harry Lime|У Грузовика соотношение долг/ебитда стремится к 10 . По мировым меркам это уже при смерти эмитент практически. И его покупают с удовольствием. В РФ платежеспособность эмитента мало имеет общего с рыночными мультипликаторами и ситуацией в макроэкономике. А вот с доброй волей эмитента ну очень много.
